epoca,mse
1355,0.007508
1356,0.007492
1357,0.007477
1358,0.007463
1359,0.007448
1360,0.007433
1361,0.007418
1362,0.007403
1363,0.007388
1364,0.007375
1365,0.007359
1366,0.007344
1367,0.007331
1368,0.007317
1369,0.007302
1370,0.007287
1371,0.007273
1372,0.007259
1373,0.007245
1374,0.007229
1375,0.007216
1376,0.007202
1377,0.007188
1378,0.007174
1379,0.007161
1380,0.007147
1381,0.007133
1382,0.007119
1383,0.007106
1384,0.007092
1385,0.007077
1386,0.007064
1387,0.007051
1388,0.007038
1389,0.007025
1390,0.007011
1391,0.006998
1392,0.006984
1393,0.006970
1394,0.006958
1395,0.006944
1396,0.006930
1397,0.006917
1398,0.006904
1399,0.006892
1400,0.006879
1401,0.006867
1402,0.006854
1403,0.006840
1404,0.006828
1405,0.006815
1406,0.006803
1407,0.006790
1408,0.006777
1409,0.006765
1410,0.006752
1411,0.006740
1412,0.006727
1413,0.006715
1414,0.006702
1415,0.006690
1416,0.006677
1417,0.006665
1418,0.006654
1419,0.006641
1420,0.006629
1421,0.006617
1422,0.006605
1423,0.006593
1424,0.006580
1425,0.006569
1426,0.006556
1427,0.006545
1428,0.006534
1429,0.006522
1430,0.006510
1431,0.006498
1432,0.006486
1433,0.006474
1434,0.006464
1435,0.006452
1436,0.006440
1437,0.006428
1438,0.006417
1439,0.006406
1440,0.006393
1441,0.006383
1442,0.006372
1443,0.006360
1444,0.006349
1445,0.006338
1446,0.006327
1447,0.006315
1448,0.006304
1449,0.006293
1450,0.006283
1451,0.006271
1452,0.006261
1453,0.006250
1454,0.006239
1455,0.006228
1456,0.006217
1457,0.006207
1458,0.006196
1459,0.006185
1460,0.006174
1461,0.006163
1462,0.006153
1463,0.006142
1464,0.006132
1465,0.006121
1466,0.006110
1467,0.006100
1468,0.006090
1469,0.006080
1470,0.006069
1471,0.006058
1472,0.006048
1473,0.006038
1474,0.006028
1475,0.006018
1476,0.006008
1477,0.005998
1478,0.005988
1479,0.005976
1480,0.005967
1481,0.005957
1482,0.005947
1483,0.005936
1484,0.005927
1485,0.005917
1486,0.005908
1487,0.005897
1488,0.005888
1489,0.005877
1490,0.005868
1491,0.005859
